_MEMBER_cluster_1_x_name,_LogP_cluster_1_x_name,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-6.7,C0007786,M1,1,0,DisGeNET,35,Brain Ischemia,,-6.7,5.7,7.4,30244,358,207,14,6.8,1.7,348|596|842|857|1398|2697|4792|4846|4988|5970|6546|7040|54822|57419,APOE|BCL2|CASP9|CAV1|CRK|GJA1|NFKBIA|NOS3|OPRM1|RELA|SLC8A1|TGFB1|TRPM7|SLC24A3,-4.7,0
1,-6.7,C0947751,M1,1,0,DisGeNET,35,Vascular inflammations,,-6.7,6.2,7.6,30244,305,207,13,6.3,1.7,348|857|1843|2099|2309|4035|4846|5728|5747|6833|10174|23411|50507,APOE|CAV1|DUSP1|ESR1|FOXO3|LRP1|NOS3|PTEN|PTK2|ABCC8|SORBS3|SIRT1|NOX4,-4.7,0
1,-6.7,C0027830,M1,1,0,DisGeNET,35,neurofibroma,,-6.7,11,8.9,30244,125,207,9,4.3,1.4,595|2335|2346|2669|5156|5241|5728|7040|11267,CCND1|FN1|FOLH1|GEM|PDGFRA|PGR|PTEN|TGFB1|SNF8,-4.7,0
1,-6.7,C0023493,M1,1,0,DisGeNET,35,Adult T-Cell Lymphoma/Leukemia,,-6.7,4.6,7,30244,540,207,17,8.2,1.9,595|596|857|1026|1398|2335|2534|4035|4088|4292|4507|5728|5970|6857|7040|7514|23411,CCND1|BCL2|CAV1|CDKN1A|CRK|FN1|FYN|LRP1|SMAD3|MLH1|MTAP|PTEN|RELA|SYT1|TGFB1|XPO1|SIRT1,-4.6,0
1,-6.7,C0008312,M1,1,0,DisGeNET,35,Primary biliary cirrhosis,,-6.7,4.9,7.1,30244,478,207,16,7.7,1.9,348|596|1026|1605|2099|2309|3663|3672|4035|4088|4846|4988|5970|7040|9213|23236,APOE|BCL2|CDKN1A|DAG1|ESR1|FOXO3|IRF5|ITGA1|LRP1|SMAD3|NOS3|OPRM1|RELA|TGFB1|XPR1|PLCB1,-4.6,0
1,-6.6,C0854917,M1,1,0,DisGeNET,35,Rhabdoid Tumor of the Kidney,,-6.6,16,10,30244,62,207,7,3.4,1.3,596|1026|2309|2697|5156|8842|57580,BCL2|CDKN1A|FOXO3|GJA1|PDGFRA|PROM1|PREX1,-4.6,0
1,-6.6,C0270824,M1,1,0,DisGeNET,35,Visual seizure,,-6.6,7.7,8.1,30244,209,207,11,5.3,1.6,348|595|1843|2260|2697|3767|4988|6546|6558|6833|6857,APOE|CCND1|DUSP1|FGFR1|GJA1|KCNJ11|OPRM1|SLC8A1|SLC12A2|ABCC8|SYT1,-4.6,0
1,-6.6,C1319315,M1,1,0,DisGeNET,35,Adenocarcinoma of large intestine,,-6.6,4.6,7,30244,543,207,17,8.2,1.9,595|596|2346|2669|3643|4035|4088|4292|5728|5747|6581|6934|7040|8842|23411|54498|57580,CCND1|BCL2|FOLH1|GEM|INSR|LRP1|SMAD3|MLH1|PTEN|PTK2|SLC22A3|TCF7L2|TGFB1|PROM1|SIRT1|SMOX|PREX1,-4.6,0
1,-6.6,C0021670,M1,1,0,DisGeNET,35,insulinoma,,-6.6,6.8,7.8,30244,258,207,12,5.8,1.6,595|596|1026|1031|3643|4088|4292|5728|6833|7040|8660|23166,CCND1|BCL2|CDKN1A|CDKN2C|INSR|SMAD3|MLH1|PTEN|ABCC8|TGFB1|IRS2|STAB1,-4.6,0
1,-6.6,C0265004,M1,1,0,DisGeNET,35,Dilatation of aorta,,-6.6,22,11,30244,39,207,6,2.9,1.2,348|4035|4088|4883|7040|23411,APOE|LRP1|SMAD3|NPR3|TGFB1|SIRT1,-4.6,0
1,-6.6,C0006287,M1,1,0,DisGeNET,35,Bronchopulmonary Dysplasia,,-6.6,5.2,7.2,30244,423,207,15,7.2,1.8,348|596|842|1026|1129|1605|1843|2335|4792|4846|5156|7040|8170|23411|23576,APOE|BCL2|CASP9|CDKN1A|CHRM2|DAG1|DUSP1|FN1|NFKBIA|NOS3|PDGFRA|TGFB1|SLC14A2|SIRT1|DDAH1,-4.6,0
1,-6.6,C0276496,M1,1,0,DisGeNET,35,Familial Alzheimer Disease (FAD),,-6.6,6.7,7.7,30244,260,207,12,5.8,1.6,348|595|596|2099|2904|3643|4205|4846|6237|7040|7329|54822,APOE|CCND1|BCL2|ESR1|GRIN2B|INSR|MEF2A|NOS3|RRAS|TGFB1|UBE2I|TRPM7,-4.6,0
1,-6.6,C0153452,M1,1,0,DisGeNET,35,Malignant neoplasm of gallbladder,,-6.6,5.2,7.2,30244,425,207,15,7.2,1.8,348|596|1026|1593|1843|2099|4088|4292|5241|5581|5728|6720|7040|8842|23327,APOE|BCL2|CDKN1A|CYP27A1|DUSP1|ESR1|SMAD3|MLH1|PGR|PRKCE|PTEN|SREBF1|TGFB1|PROM1|NEDD4L,-4.6,0
1,-6.6,C0037274,M1,1,0,DisGeNET,35,Dermatologic disorders,,-6.6,4.3,6.8,30244,615,207,18,8.7,2,596|857|1398|2099|2335|2534|2669|2697|3672|4035|4792|4988|5728|5970|6857|7040|8554|50507,BCL2|CAV1|CRK|ESR1|FN1|FYN|GEM|GJA1|ITGA1|LRP1|NFKBIA|OPRM1|PTEN|RELA|SYT1|TGFB1|PIAS1|NOX4,-4.6,0
1,-6.6,C0017612,M1,1,0,DisGeNET,35,"Glaucoma, Open-Angle",,-6.6,10,8.7,30244,129,207,9,4.3,1.4,154|348|857|1026|2099|2697|4053|51422|60312,ADRB2|APOE|CAV1|CDKN1A|ESR1|GJA1|LTBP2|PRKAG2|AFAP1,-4.6,0
1,-6.6,C0023269,M1,1,0,DisGeNET,35,leiomyosarcoma,,-6.6,7.5,8,30244,213,207,11,5.3,1.6,596|2099|2346|3159|4205|5156|5241|5728|8660|10979|55107,BCL2|ESR1|FOLH1|HMGA1|MEF2A|PDGFRA|PGR|PTEN|IRS2|FERMT2|ANO1,-4.6,0
1,-6.5,C0343641,M1,1,0,DisGeNET,35,Human papilloma virus infection,,-6.5,5.1,7.1,30244,428,207,15,7.2,1.8,595|596|857|1026|2099|2260|2669|4088|4292|4792|5241|5728|5970|6857|7040,CCND1|BCL2|CAV1|CDKN1A|ESR1|FGFR1|GEM|SMAD3|MLH1|NFKBIA|PGR|PTEN|RELA|SYT1|TGFB1,-4.5,0
1,-6.5,C0042373,M1,1,0,DisGeNET,35,Vascular Diseases,,-6.5,4,6.7,30244,688,207,19,9.2,2,59|348|857|1785|2099|2309|3159|4088|4643|4846|5728|7040|8842|10152|10266|23411|50507|54822|79068,ACTA2|APOE|CAV1|DNM2|ESR1|FOXO3|HMGA1|SMAD3|MYO1E|NOS3|PTEN|TGFB1|PROM1|ABI2|RAMP2|SIRT1|NOX4|TRPM7|FTO,-4.5,0
1,-6.5,C0202239,M1,1,0,DisGeNET,35,Uric acid measurement (procedure),,-6.5,6.6,7.6,30244,264,207,12,5.8,1.6,842|1373|3643|6934|7369|8170|10864|51422|79068|85004|135112|152831,CASP9|CPS1|INSR|TCF7L2|UMOD|SLC14A2|SLC22A7|PRKAG2|FTO|RERG|NCOA7|KLB,-4.5,0
1,-6.5,C0474809,M1,1,0,DisGeNET,35,Endometrioid tumor,,-6.5,1.5e+02,21,30244,3,207,3,1.4,0.83,596|5728|8289,BCL2|PTEN|ARID1A,-4.5,0
1,-6.5,C0027662,M1,1,0,DisGeNET,35,Multiple Endocrine Neoplasia,,-6.5,16,9.9,30244,65,207,7,3.4,1.3,596|1031|4088|5728|6259|6546|10818,BCL2|CDKN2C|SMAD3|PTEN|RYK|SLC8A1|FRS2,-4.5,0
1,-6.5,C0011644,M1,1,0,DisGeNET,35,Scleroderma,,-6.5,6,7.4,30244,316,207,13,6.3,1.7,596|857|1398|2099|2309|2335|2669|4088|4846|5970|6857|7040|23411,BCL2|CAV1|CRK|ESR1|FOXO3|FN1|GEM|SMAD3|NOS3|RELA|SYT1|TGFB1|SIRT1,-4.5,0
1,-6.5,C0008497,M1,1,0,DisGeNET,35,Choriocarcinoma,,-6.5,5.1,7.1,30244,431,207,15,7.2,1.8,596|842|857|2099|2260|3643|4035|4088|5241|5728|5970|6581|6857|7040|10979,BCL2|CASP9|CAV1|ESR1|FGFR1|INSR|LRP1|SMAD3|PGR|PTEN|RELA|SLC22A3|SYT1|TGFB1|FERMT2,-4.5,0
1,-6.5,C0006413,M1,1,0,DisGeNET,35,Burkitt Lymphoma,,-6.5,4.5,6.9,30244,556,207,17,8.2,1.9,406|596|842|1026|1844|2268|2335|3159|3643|3663|4773|4792|5156|5728|7040|8289|80824,BMAL1|BCL2|CASP9|CDKN1A|DUSP2|FGR|FN1|HMGA1|INSR|IRF5|NFATC2|NFKBIA|PDGFRA|PTEN|TGFB1|ARID1A|DUSP16,-4.5,0
1,-6.5,C4721806,M1,1,0,DisGeNET,35,"Carcinoma, Basal Cell",,-6.5,4.5,6.8,30244,557,207,17,8.2,1.9,348|595|596|1129|1398|1593|2099|2335|2669|2697|3159|4292|5156|6934|7040|8945|23411,APOE|CCND1|BCL2|CHRM2|CRK|CYP27A1|ESR1|FN1|GEM|GJA1|HMGA1|MLH1|PDGFRA|TCF7L2|TGFB1|BTRC|SIRT1,-4.5,0
1,-6.5,C0023892,M1,1,0,DisGeNET,35,Biliary cirrhosis,,-6.5,10,8.6,30244,132,207,9,4.3,1.4,857|1026|1605|2099|2335|3663|4846|5970|7040,CAV1|CDKN1A|DAG1|ESR1|FN1|IRF5|NOS3|RELA|TGFB1,-4.5,0
1,-6.5,C0221271,M1,1,0,DisGeNET,35,Elastosis perforans serpiginosa,,-6.5,15,9.8,30244,66,207,7,3.4,1.3,348|3643|5970|6857|7040|23236|23411,APOE|INSR|RELA|SYT1|TGFB1|PLCB1|SIRT1,-4.5,0
1,-6.5,C0036982,M1,1,0,DisGeNET,35,"Shock, Hemorrhagic",,-6.5,21,11,30244,41,207,6,2.9,1.2,596|2099|2697|4846|5970|23411,BCL2|ESR1|GJA1|NOS3|RELA|SIRT1,-4.5,0
1,-6.5,C0024668,M1,1,0,DisGeNET,35,"Mammary Neoplasms, Experimental",,-6.5,7.4,7.8,30244,218,207,11,5.3,1.6,358|595|596|842|898|2099|2335|5241|5747|6558|7329,AQP1|CCND1|BCL2|CASP9|CCNE1|ESR1|FN1|PGR|PTK2|SLC12A2|UBE2I,-4.5,0
1,-6.4,C1314691,M1,1,0,DisGeNET,35,Age at menarche,,-6.4,6.6,7.6,30244,267,207,12,5.8,1.6,406|1106|1488|1605|2309|5587|8170|8289|23236|51530|57419|79068,BMAL1|CHD2|CTBP2|DAG1|FOXO3|PRKD1|SLC14A2|ARID1A|PLCB1|ZC3HC1|SLC24A3|FTO,-4.5,0
1,-6.4,C0007194,M1,1,0,DisGeNET,35,Hypertrophic Cardiomyopathy,,-6.4,4.4,6.8,30244,559,207,17,8.2,1.9,59|596|857|2099|2697|3643|4205|4624|4846|4881|6523|7040|10060|10979|22808|51422|79068,ACTA2|BCL2|CAV1|ESR1|GJA1|INSR|MEF2A|MYH6|NOS3|NPR1|SLC5A1|TGFB1|ABCC9|FERMT2|MRAS|PRKAG2|FTO,-4.5,0
1,-6.4,C0220668,M1,1,0,DisGeNET,35,Congenital contractural arachnodactyly,,-6.4,4.4,6.8,30244,559,207,17,8.2,1.9,595|596|842|1026|1544|2260|3159|4846|5156|5530|5728|6581|7040|8289|8842|60312|114881,CCND1|BCL2|CASP9|CDKN1A|CYP1A2|FGFR1|HMGA1|NOS3|PDGFRA|PPP3CA|PTEN|SLC22A3|TGFB1|ARID1A|PROM1|AFAP1|OSBPL7,-4.5,0
1,-6.4,C0262587,M1,1,0,DisGeNET,35,Parathyroid Adenoma,,-6.4,9.9,8.5,30244,133,207,9,4.3,1.4,595|857|1026|1031|1500|2099|4088|6857|7329,CCND1|CAV1|CDKN1A|CDKN2C|CTNND1|ESR1|SMAD3|SYT1|UBE2I,-4.5,0
1,-6.4,C0037284,M1,1,0,DisGeNET,35,Skin lesion,,-6.4,4.4,6.8,30244,563,207,17,8.2,1.9,595|596|1026|1500|1843|2335|3159|4088|4292|4846|5156|5728|6541|6542|7040|23166|23411,CCND1|BCL2|CDKN1A|CTNND1|DUSP1|FN1|HMGA1|SMAD3|MLH1|NOS3|PDGFRA|PTEN|SLC7A1|SLC7A2|TGFB1|STAB1|SIRT1,-4.4,0
1,-6.4,C0010709,M1,1,0,DisGeNET,35,Cyst,,-6.4,7.3,7.8,30244,221,207,11,5.3,1.6,358|596|857|1605|5241|5587|5728|6558|7040|10152|55107,AQP1|BCL2|CAV1|DAG1|PGR|PRKD1|PTEN|SLC12A2|TGFB1|ABI2|ANO1,-4.4,0
1,-6.4,C0042341,M1,1,0,DisGeNET,35,Varicocele,,-6.4,12,8.9,30244,99,207,8,3.9,1.3,595|596|842|2099|2335|4846|5728|23411,CCND1|BCL2|CASP9|ESR1|FN1|NOS3|PTEN|SIRT1,-4.4,0
1,-6.4,C1403035,M1,1,0,DisGeNET,35,Subcutaneous lipoma,,-6.4,58,15,30244,10,207,4,1.9,0.96,1026|1031|2260|5728,CDKN1A|CDKN2C|FGFR1|PTEN,-4.4,0
1,-6.4,C0206687,M1,1,0,DisGeNET,35,"Carcinoma, Endometrioid",,-6.4,7.2,7.7,30244,223,207,11,5.3,1.6,358|596|898|1843|2099|3159|4292|5241|5728|7040|8289,AQP1|BCL2|CCNE1|DUSP1|ESR1|HMGA1|MLH1|PGR|PTEN|TGFB1|ARID1A,-4.4,0
1,-6.3,C0278883,M1,1,0,DisGeNET,35,Metastatic melanoma,,-6.3,4.6,6.8,30244,504,207,16,7.7,1.9,358|596|658|2309|2335|2534|3672|4773|5156|5587|5728|5747|7040|8842|23411|150094,AQP1|BCL2|BMPR1B|FOXO3|FN1|FYN|ITGA1|NFATC2|PDGFRA|PRKD1|PTEN|PTK2|TGFB1|PROM1|SIRT1|SIK1,-4.4,0
1,-6.3,C0019151,M1,1,0,DisGeNET,35,Hepatic Encephalopathy,,-6.3,12,8.9,30244,100,207,8,3.9,1.3,596|2099|3643|4988|7040|9213|9635|50507,BCL2|ESR1|INSR|OPRM1|TGFB1|XPR1|CLCA2|NOX4,-4.4,0
1,-6.3,C0268800,M1,1,0,DisGeNET,35,Simple renal cyst,,-6.3,12,8.9,30244,100,207,8,3.9,1.3,3767|5587|5728|6497|6833|8204|55107|81570,KCNJ11|PRKD1|PTEN|SKI|ABCC8|NRIP1|ANO1|CLPB,-4.4,0
1,-6.3,C4284013,M1,1,0,DisGeNET,35,Primary cholangiocarcinoma of intrahepatic biliary tract,,-6.3,6.4,7.5,30244,274,207,12,5.8,1.6,595|596|1373|4292|5728|5774|7040|8289|8660|8842|79068|89780,CCND1|BCL2|CPS1|MLH1|PTEN|PTPN3|TGFB1|ARID1A|IRS2|PROM1|FTO|WNT3A,-4.4,0
1,-6.3,C0085548,M1,1,0,DisGeNET,35,Autosomal Recessive Polycystic Kidney Disease,,-6.3,15,9.5,30244,69,207,7,3.4,1.3,348|358|4088|5587|7369|8289|9033,APOE|AQP1|SMAD3|PRKD1|UMOD|ARID1A|PKD2L1,-4.4,0
1,-6.3,C0524528,M1,1,0,DisGeNET,35,Pervasive Development Disorder,,-6.3,5.8,7.2,30244,328,207,13,6.3,1.7,348|1106|1544|1557|1584|2099|2904|4035|4988|5728|7040|7514|23411,APOE|CHD2|CYP1A2|CYP2C19|CYP11B1|ESR1|GRIN2B|LRP1|OPRM1|PTEN|TGFB1|XPO1|SIRT1,-4.4,0
1,-6.3,C0008479,M1,1,0,DisGeNET,35,Chondrosarcoma,,-6.3,5.3,7.1,30244,385,207,14,6.8,1.7,595|596|1026|1398|2099|2260|2335|3663|4507|4773|5728|7040|10979|23411,CCND1|BCL2|CDKN1A|CRK|ESR1|FGFR1|FN1|IRF5|MTAP|NFATC2|PTEN|TGFB1|FERMT2|SIRT1,-4.3,0
1,-6.3,C0023470,M1,1,0,DisGeNET,35,Myeloid Leukemia,,-6.3,5.3,7.1,30244,385,207,14,6.8,1.7,595|596|1026|1398|1843|2099|2547|5156|5728|6497|7040|8842|10614|23411,CCND1|BCL2|CDKN1A|CRK|DUSP1|ESR1|XRCC6|PDGFRA|PTEN|SKI|TGFB1|PROM1|HEXIM1|SIRT1,-4.3,0
1,-6.3,C0018935,M1,1,0,DisGeNET,35,Hematocrit procedure,,-6.3,9.5,8.3,30244,138,207,9,4.3,1.4,463|490|5581|6934|23166|51422|64116|79068|84444,ZFHX3|ATP2B1|PRKCE|TCF7L2|STAB1|PRKAG2|SLC39A8|FTO|DOT1L,-4.3,0
1,-6.3,C0041696,M1,1,0,DisGeNET,35,Unipolar Depression,,-6.3,4.1,6.6,30244,641,207,18,8.7,2,348|595|596|1129|1557|1843|2099|2260|2697|2904|4035|4846|4988|7040|8842|23236|23411|79068,APOE|CCND1|BCL2|CHRM2|CYP2C19|DUSP1|ESR1|FGFR1|GJA1|GRIN2B|LRP1|NOS3|OPRM1|TGFB1|PROM1|PLCB1|SIRT1|FTO,-4.3,0
1,-6.3,C1541317,M1,1,0,DisGeNET,35,Adult Gliosarcoma,,-6.3,20,10,30244,44,207,6,2.9,1.2,887|2099|2697|5156|5728|8842,CCKBR|ESR1|GJA1|PDGFRA|PTEN|PROM1,-4.3,0
1,-6.3,C3899658,M1,1,0,DisGeNET,35,Childhood Gliosarcoma,,-6.3,20,10,30244,44,207,6,2.9,1.2,887|2099|2697|5156|5728|8842,CCKBR|ESR1|GJA1|PDGFRA|PTEN|PROM1,-4.3,0
1,-6.3,C0020550,M1,1,0,DisGeNET,35,Hyperthyroidism,,-6.3,6.3,7.4,30244,278,207,12,5.8,1.6,154|358|406|596|2335|2547|2697|4846|5728|5970|6857|7040,ADRB2|AQP1|BMAL1|BCL2|FN1|XRCC6|GJA1|NOS3|PTEN|RELA|SYT1|TGFB1,-4.3,0
1,-6.3,C0028259,M1,1,0,DisGeNET,35,Nodule,,-6.3,6.3,7.4,30244,278,207,12,5.8,1.6,358|596|1593|2099|2260|2335|2346|5241|7040|8842|10979|55107,AQP1|BCL2|CYP27A1|ESR1|FGFR1|FN1|FOLH1|PGR|TGFB1|PROM1|FERMT2|ANO1,-4.3,0
1,-6.3,C0021704,M1,1,0,DisGeNET,35,Intelligence,,-6.3,4.1,6.6,30244,645,207,18,8.7,2,1152|1605|2309|2547|5571|5587|6857|8395|8412|8861|23166|23236|54617|57282|57580|64116|79109|84444,CKB|DAG1|FOXO3|XRCC6|PRKAG1|PRKD1|SYT1|PIP5K1B|BCAR3|LDB1|STAB1|PLCB1|INO80|SLC4A10|PREX1|SLC39A8|MAPKAP1|DOT1L,-4.3,0
1,-6.3,C0206695,M1,1,0,DisGeNET,35,"Carcinoma, Neuroendocrine",,-6.3,8,7.9,30244,182,207,10,4.8,1.5,595|596|857|1026|2099|2335|4846|5156|5728|55107,CCND1|BCL2|CAV1|CDKN1A|ESR1|FN1|NOS3|PDGFRA|PTEN|ANO1,-4.3,0
1,-6.2,C0007104,M1,1,0,DisGeNET,35,Female Breast Carcinoma,,-6.2,14,9.4,30244,71,207,7,3.4,1.3,595|596|2099|4292|5241|5728|7040,CCND1|BCL2|ESR1|MLH1|PGR|PTEN|TGFB1,-4.3,0
1,-6.2,C0205647,M1,1,0,DisGeNET,35,Follicular adenoma,,-6.2,8,7.9,30244,183,207,10,4.8,1.5,596|1026|2335|2346|2697|5156|5728|5970|6857|54822,BCL2|CDKN1A|FN1|FOLH1|GJA1|PDGFRA|PTEN|RELA|SYT1|TRPM7,-4.3,0
1,-6.2,C0677607,M1,1,0,DisGeNET,35,Hashimoto Disease,,-6.2,5.7,7.1,30244,335,207,13,6.3,1.7,595|596|857|2099|2309|2669|2697|4792|5581|5728|6833|7040|23411,CCND1|BCL2|CAV1|ESR1|FOXO3|GEM|GJA1|NFKBIA|PRKCE|PTEN|ABCC8|TGFB1|SIRT1,-4.3,0
1,-6.2,C0206686,M1,1,0,DisGeNET,35,Adrenocortical carcinoma,,-6.2,6.2,7.3,30244,281,207,12,5.8,1.6,595|1026|1031|1398|1584|2099|2260|2335|2346|2696|5241|9351,CCND1|CDKN1A|CDKN2C|CRK|CYP11B1|ESR1|FGFR1|FN1|FOLH1|GIPR|PGR|NHERF2,-4.3,0
1,-6.2,C0026277,M1,1,0,DisGeNET,35,Mixed Salivary Gland Tumor,,-6.2,7.9,7.8,30244,185,207,10,4.8,1.5,595|596|2260|3159|4292|5156|5587|5728|7040|55107,CCND1|BCL2|FGFR1|HMGA1|MLH1|PDGFRA|PRKD1|PTEN|TGFB1|ANO1,-4.2,0
1,-6.2,C0740858,M1,1,0,DisGeNET,35,Substance abuse problem,,-6.2,7.9,7.8,30244,185,207,10,4.8,1.5,348|1129|1557|2099|3643|4988|5581|6581|8412|84871,APOE|CHRM2|CYP2C19|ESR1|INSR|OPRM1|PRKCE|SLC22A3|BCAR3|AGBL4,-4.2,0
1,-6.2,C0428472,M1,1,0,DisGeNET,35,Serum HDL cholesterol measurement,,-6.2,6.2,7.3,30244,283,207,12,5.8,1.6,596|842|1373|1593|2099|4035|5241|5728|23166|51422|64116|79068,BCL2|CASP9|CPS1|CYP27A1|ESR1|LRP1|PGR|PTEN|STAB1|PRKAG2|SLC39A8|FTO,-4.2,0
1,-6.2,C0017661,M1,1,0,DisGeNET,35,IGA Glomerulonephritis,,-6.2,4.8,6.8,30244,456,207,15,7.2,1.8,348|595|596|842|1398|2335|3663|4846|5728|5970|6857|7040|7369|56913|56992,APOE|CCND1|BCL2|CASP9|CRK|FN1|IRF5|NOS3|PTEN|RELA|SYT1|TGFB1|UMOD|C1GALT1|KIF15,-4.2,0
1,-6.2,C1333768,M1,1,0,DisGeNET,35,Gastric Gastrointestinal Stromal Tumor,,-6.2,53,14,30244,11,207,4,1.9,0.96,2697|5156|8842|55107,GJA1|PDGFRA|PROM1|ANO1,-4.2,0
1,-6.2,C0205699,M1,1,0,DisGeNET,35,Carcinomatosis,,-6.2,7.9,7.8,30244,186,207,10,4.8,1.5,358|595|596|2099|2335|5241|5728|6558|7040|7329,AQP1|CCND1|BCL2|ESR1|FN1|PGR|PTEN|SLC12A2|TGFB1|UBE2I,-4.2,0
1,-6.1,C0278874,M1,1,0,DisGeNET,35,Adult Ependymoma,,-6.1,9.1,8.1,30244,144,207,9,4.3,1.4,595|2260|5156|5728|5970|6833|8842|94241|150094,CCND1|FGFR1|PDGFRA|PTEN|RELA|ABCC8|PROM1|TP53INP1|SIK1,-4.2,0
1,-6.1,C0796611,M1,1,0,DisGeNET,35,Newly Diagnosed Childhood Ependymoma,,-6.1,9.1,8.1,30244,144,207,9,4.3,1.4,595|2260|5156|5728|5970|6833|8842|94241|150094,CCND1|FGFR1|PDGFRA|PTEN|RELA|ABCC8|PROM1|TP53INP1|SIK1,-4.2,0
1,-6.1,C0206161,M1,1,0,DisGeNET,35,Reticulocyte count (procedure),,-6.1,6.9,7.5,30244,234,207,11,5.3,1.6,348|596|857|1593|2309|3672|4650|5581|8660|54498|135112,APOE|BCL2|CAV1|CYP27A1|FOXO3|ITGA1|MYO9B|PRKCE|IRS2|SMOX|NCOA7,-4.2,0
1,-6.1,C0027059,M1,1,0,DisGeNET,35,Myocarditis,,-6.1,6.2,7.3,30244,285,207,12,5.8,1.6,154|1398|1584|2099|2309|2697|3159|3663|4624|6581|6625|50507,ADRB2|CRK|CYP11B1|ESR1|FOXO3|GJA1|HMGA1|IRF5|MYH6|SLC22A3|SNRNP70|NOX4,-4.2,0
1,-6.1,C2985290,M1,1,0,DisGeNET,35,Fetal Alcohol Spectrum Disorders,,-6.1,19,10,30244,46,207,6,2.9,1.2,596|2904|5156|5728|6558|6934,BCL2|GRIN2B|PDGFRA|PTEN|SLC12A2|TCF7L2,-4.2,0
1,-6.1,C1280433,M1,1,0,DisGeNET,35,Lipoatrophy,,-6.1,11,8.6,30244,106,207,8,3.9,1.3,348|857|2099|3643|4624|6720|10060|10979,APOE|CAV1|ESR1|INSR|MYH6|SREBF1|ABCC9|FERMT2,-4.2,0
1,-6.1,C0001486,M1,1,0,DisGeNET,35,Adenovirus Infections,,-6.1,9.1,8.1,30244,145,207,9,4.3,1.4,596|1785|2335|2697|4624|4846|6934|7040|8204,BCL2|DNM2|FN1|GJA1|MYH6|NOS3|TCF7L2|TGFB1|NRIP1,-4.2,0
1,-6.1,C0037579,M1,1,0,DisGeNET,35,Soft Tissue Neoplasms,,-6.1,9.1,8.1,30244,145,207,9,4.3,1.4,596|1026|2346|4773|5156|6857|7049|55107|150094,BCL2|CDKN1A|FOLH1|NFATC2|PDGFRA|SYT1|TGFBR3|ANO1|SIK1,-4.2,0
1,-6.1,C0024305,M1,1,0,DisGeNET,35,"Lymphoma, Non-Hodgkin",,-6.1,3.8,6.3,30244,733,207,19,9.2,2,595|596|842|1026|1031|1398|2099|2260|2335|3643|4507|4846|5156|5728|7040|7049|7329|7514|9612,CCND1|BCL2|CASP9|CDKN1A|CDKN2C|CRK|ESR1|FGFR1|FN1|INSR|MTAP|NOS3|PDGFRA|PTEN|TGFB1|TGFBR3|UBE2I|XPO1|NCOR2,-4.2,0
1,-6.1,C1851584,M1,1,0,DisGeNET,35,Childhood Ependymoma,,-6.1,8.9,8,30244,147,207,9,4.3,1.4,595|2260|5156|5728|5970|6833|8842|94241|150094,CCND1|FGFR1|PDGFRA|PTEN|RELA|ABCC8|PROM1|TP53INP1|SIK1,-4.1,0
1,-6.1,C0013146,M1,1,0,DisGeNET,35,Drug abuse,,-6.1,5.1,6.8,30244,404,207,14,6.8,1.7,154|595|1129|1500|1557|2335|3643|4988|5581|6581|7040|8412|9033|84871,ADRB2|CCND1|CHRM2|CTNND1|CYP2C19|FN1|INSR|OPRM1|PRKCE|SLC22A3|TGFB1|BCAR3|PKD2L1|AGBL4,-4.1,0
1,-6,C0342257,M1,1,0,DisGeNET,35,Complications of Diabetes Mellitus,,-6,6.7,7.4,30244,240,207,11,5.3,1.6,596|842|2335|3643|4846|6833|6934|7040|8554|23411|79068,BCL2|CASP9|FN1|INSR|NOS3|ABCC8|TCF7L2|TGFB1|PIAS1|SIRT1|FTO,-4.1,0
1,-6,C0017152,M1,1,0,DisGeNET,35,Gastritis,,-6,6,7.1,30244,292,207,12,5.8,1.6,406|857|887|987|1557|4292|4792|7040|8289|8842|54498|94241,BMAL1|CAV1|CCKBR|LRBA|CYP2C19|MLH1|NFKBIA|TGFB1|ARID1A|PROM1|SMOX|TP53INP1,-4.1,0
1,-6,C0153633,M1,1,0,DisGeNET,35,Malignant neoplasm of brain,,-6,6,7.1,30244,294,207,12,5.8,1.6,595|596|1844|3643|4292|5156|5728|5970|6558|7514|8842|23411,CCND1|BCL2|DUSP2|INSR|MLH1|PDGFRA|PTEN|RELA|SLC12A2|XPO1|PROM1|SIRT1,-4.1,0
1,-6,C0392525,M1,1,0,DisGeNET,35,Nephrolithiasis,,-6,6.6,7.3,30244,242,207,11,5.3,1.6,358|1593|2335|4846|6934|7040|7369|9213|23411|50507|51422,AQP1|CYP27A1|FN1|NOS3|TCF7L2|TGFB1|UMOD|XPR1|SIRT1|NOX4|PRKAG2,-4.1,0
1,-6,C0085096,M1,1,0,DisGeNET,35,Peripheral Vascular Diseases,,-6,8.8,7.9,30244,150,207,9,4.3,1.4,154|348|595|1544|1557|2335|4846|6934|7040,ADRB2|APOE|CCND1|CYP1A2|CYP2C19|FN1|NOS3|TCF7L2|TGFB1,-4.1,0
